movie_id,actor_id,character,cast_order
1970,11769,Alex,9
1970,20329,Kayako Saeki,10
1648,6384,Ted Logan,1
1648,18355,Bill S. Preston,2
1648,15903,Rufus,3
1648,2550,Billy the Kid,4
1648,14801,Captain Logan,5
1648,18386,Missy Preston,6
1648,18359,Napoleon,7
1648,18360,Socrates,8
1648,18361,Dr. Sigmund Freud,9
1648,10939,Mr. Ryan,10
10999,1100,John Matrix,1
10999,13312,Cindy,2
10999,6486,Arius,3
10999,26491,Bennett,4
10999,65508,Major General Franklin Kirby,5
10999,1737,Sully,6
10999,24967,Jenny Matrix,7
10999,1103,Cooke,8
10999,52188,Lawson,9
10999,1183969,Leslie,10
321258,62220,Greta Evans,1
321258,17283,Malcolm,2
321258,1029403,Brahms Heelshire,3
321258,14950,Mr. Heelshire,4
321258,346352,Mrs. Heelshire,5
321258,1383389,Cole,6
321258,1538879,Young Brahms Heelshire,7
321258,1626008,Emily Cribbs,8
321258,222139,Sandy (voice),9
321258,27122,Taxi Driver,10
10426,9778,Craig,1
10426,51944,Day-Day / Old Man with Shotgun,2
10426,56902,Mr. Jones,3
10426,65132,Uncle Elroy,4
10426,54800,Mrs. Jones,5
10426,58924,Pinky,6
10426,73830,Donna,7
10426,98902,Mrs. Pearly,8
10426,58926,Money Mike,9
10426,98904,Santa Claus,10
12182,39995,Nick,1
12182,52852,Norah,2
12182,54247,Thom,3
12182,4433,Tris,4
12182,71552,Caroline,5
12182,71553,Hipster,6
12182,71554,Lethariot,7
12182,449,Tal,8
12182,21660,Dev,9
12182,205854,Gary,10
9034,18892,Suzette,1
9034,4038,Lavinia,2
9034,118,Harry Plummer,3
9034,21711,Hannah Kingsley,4
9034,41465,Raymond Kingsley,5
9034,56757,Ginger Kingsley,6
9034,17040,Jules,7
9034,56758,Jake,8
10135,723,James Dalton,1
10135,6473,Dr. Elizabeth Clay,2
10135,16431,Wade Garrett,3
10135,856,Brad Wesley,4
10135,63941,Jimmy,5
10135,63942,Denise,6
10135,60508,Red Webster,7
10135,79744,Emmet,8
10135,17770,Tilghman,9
10135,42746,Pat McGurn,10
9794,31837,Zack,1
9794,52052,Amy,2
9794,51298,Vince,3
9794,43120,Lon,4
9794,53400,Glen Gary,5
9794,58511,Iqbal,6
9794,20190,Jorge,7
9794,59300,Semi,8
9794,13645,Glen Ross,9
9794,16846,Russell,10
15037,33259,Amanda,1
15037,58019,Preston,2
15037,13389,William,3
15037,54470,Denise,4
15037,56857,Mike,5
15037,13922,Kenny,6
15037,56824,Girlfriend #1,7
15037,59154,Girlfriend #2,8
15037,63470,Girlfriend #3,9
15037,1314583,Guitar Player,10
10984,9205,Paige Prescott,1
10984,25934,Adam Carr,2
10984,6407,Kate Davies,3
10984,2205,Dorothy Wheeler,4
10984,22126,Lily Voight,5
10984,25541,Shelley Fisher,6
10984,41558,Ruthie Walker,7
10984,65808,Detective Leon Vaughn,8
10984,203511,Campbell Morris,9
10984,73589,Max Raimi,10
22824,63,Abbey,1
22824,883,Sheriff August,2
22824,2603,Awolowa Odusami,3
22824,17199,Tommy Fisher,4
22824,91494,Scott Stracinsky,5
22824,13550,Abel Campos,6
22824,113235,Deputy Ryan,7
22824,113236,Ashley Tyler,8
22824,89827,Ronnie Tyler,9
22824,84068,Theresa,10
9526,5064,Yolanda Johnson,1
9526,49265,Lola Johnson,2
9526,12519,Dangerous Woman,3
9526,57755,Dusty,4
9526,57824,GK,5
9526,4764,Lefty,6
9526,10437,Rhonda Johnson,7
9526,8945,Guy Noir,8
9526,2176,Axeman,9
9526,8262,Chuck Akers,10
11545,17881,Max Fischer,1
11545,11616,Rosemary Cross,2
11545,1532,Herman Blume,3
11545,5950,Bert Fischer,4
11545,15252,Dirk Calloway,5
11545,1248,Dr. Nelson Guggenheim,6
11545,239981,Margaret Yang,7
11545,935,Mrs. Calloway,8
11545,36422,Dr. Peter Flynn,9
11545,71770,Magnus Buchan,10
42684,34489,Jarrod,1
42684,128628,Elaine,2
42684,22821,Oliver,3
42684,49002,Terry,4
42684,35476,Candice,5
42684,128629,Denise,6
42684,59755,Ray,7
42684,128630,Colin,8
42684,128631,Jen,9
42684,128632,Cindy,10
268238,76788,Sonny Kapoor,1
268238,5309,Evelyn Greenslade,2
268238,1205,Guy Chambers,3
268238,10978,Muriel Donnelly,4
268238,2440,Douglas Ainslie,5
268238,9139,Madge Hardcastle,6
268238,1249,Jean Ainslie,7
268238,32556,Norman Cousins,8
268238,346352,Carol Parr,9
268238,1447782,Sunaina,10
41823,5292,Bleek Gilliam,1
41823,5281,Giant,2
41823,10814,Shadow Henderson (Sax),3
41823,4808,Left Hand Lacey (Piano),4
41823,1241,Moe Flatbush,5
41823,2231,Madlock,6
41823,17840,Eggy,7
41823,32897,Josh Flatbush,8
41823,15535,Butterbean Jones,9
41823,13602,Indigo,10
11891,70946,"""Master Tang""",1
11891,70947,"""Chew Fat Lip""",2
11891,4489,The Chosen One,3
11891,108074,Whoa,4
11891,945062,Father,5
11891,1466841,Mother,6
11891,26775,Wimp Lo (archive footage),7
9362,4724,Valentine McKee,1
9362,10430,Earl Bassett,2
9362,57453,Rhonda LeBeck,3
9362,67015,Burt Gummer,4
9362,21986,Heather Gummer,5
9362,52141,Melvin Plug,6
9362,14794,Nancy Sterngood,7
9362,166606,Miguel,8
9362,4788,Mindy Sterngood,9
9362,70782,Nestor,10
9902,6365,Chris Flynn,1
9902,13446,Jessie Burlingame,2
9902,59192,Carly,3
9902,23958,Scott,4
9902,7431,Evan,5
9902,51936,Francine,6
9902,2320,Three Finger,7
9902,1239447,Saw-Tooth,8
9902,106469,One-Eye,9
9902,1253667,Halley,10
14729,141,Cole Younger,1
14729,30613,Jim Younger,2
14729,62036,Bob Younger,3
14729,408,Jesse James,4
14729,825,Frank James,5
14729,6065,Ed Miller,6
14729,1811,Clell Miller,7
14729,100618,John Younger,8
14729,4316,George Arthur,9
14729,13524,Charlie Ford,10
9455,13240,Detective Danny Wallace,1
9455,1619,Lieutenant Nick Chen,2
9455,57748,Bobby Vu,3
9455,8400,Benny Wong,4
9455,11397,Henry Lee,5
9455,85142,Schabacker,6
9455,21358,Jack,7
9455,163801,Willy Ung,8
9455,189482,Louise Deng,9
9455,1248,Sean Wallace,10
103731,10297,Mud,1
103731,1034681,Ellis,2
103731,1171570,Neckbone,3
103731,9880,Tom Blankenship,4
103731,368,Juniper,5
103731,34490,Mary Lee,6
103731,335,Galen,7
103731,1472,Senior,8
103731,10671,King,9
103731,167564,Carver,10
164558,1052109,Himself,1
164558,1052107,Himself,2
164558,1146050,Himself,3
164558,1052106,Himself,4
164558,1052108,Himself,5
164558,1296699,MD / Keyboards,6
164558,1052140,Guitar,7
19905,12799,Don Ready,1
19905,10182,Jibby Newsome,2
19905,9274,Ben Selleck,3
19905,28638,Brent Gage,4
19905,17696,Babs Merrick,5
19905,27105,Paxton Harding,6
19905,39481,Ivy Selleck,7
19905,25147,Wade Zooha,8
19905,64342,,9
19905,83586,,10
75900,1812,Marilyn Monroe,1
75900,37632,Colin Clark,2
75900,11181,Sir Laurence Olivier,3
75900,15887,Vivien Leigh,4
75900,5309,Sybil Thorndike,5
75900,10990,Lucy,6
75900,36666,Sir Kenneth Clark,7
75900,55470,Milton Greene,8
75900,10988,Lady Jane Clark,9
75900,10648,Hugh Perceval,10
27322,18291,Darius Lovehall,1
27322,9781,Nina Mosley,2
27322,21353,Savon Garrison,3
27322,77896,Hollywood,4
27322,55274,Josie Nichols,5
27322,1142326,Tracey Powell,6
14120,359229,Mincayani,1
14120,91302,Nate Saint / Steve Saint / Narrator,2
14120,162892,Kimo,3
14120,64148,Young Steve Saint,4
14120,1104568,Barbara Youderian,5
10490,205,Amber Atkins,1
10490,6913,Annette Atkins,2
10490,9205,"Rebecca Ann ""Becky"" Leeman",3
10490,9273,Leslie Miller,4
10490,1796,Gladys Leeman,5
10490,19,Loretta,6
10490,328,Lisa Swenson,7
10490,5176,Lester Leeman,8
10490,13924,Iris Clark,9
10490,69399,Mary Johanson,10
10029,15277,Kyle Fisher,1
10029,2221,Charles Moore,2
10029,6941,Laura Garrety,3
10029,2224,Robert Boyd,4
10029,12799,Michael Berkow,5
10029,11511,Adam Berkow,6
10029,10478,Lois Berkow,7
10029,62146,Man,8
10029,41275,Suit,9
10029,62148,Timmy Berkow,10
9893,57674,Julie Corky,1
9893,21027,Hannah,2
9893,43775,Gabby Corky,3
9893,60072,Stacie,4
9893,60073,Liz Daniels,5
9893,4495,Officer Sherman,6
9893,60074,Jay Corky,7
9893,53492,Ren Corky,8
9893,21318,Farrah,9
9893,55084,Steve Phillips,10
134597,40039,Arkin,1
134597,4443,Mr. Peters,2
134597,1011107,Elena,3
134597,6906,Lucello,4
134597,1012752,Abby,5
134597,43778,Lisa,6
134597,95038,Missy Solomon,7
134597,119248,Basil,8
134597,74957,Wally,9
134597,63238,Lin,10
24034,78729,Spot Helperman / Scott Leadready II / Scott Manly-Manning (voice),1
24034,7090,Dr. Ivan Krank (voice),2
24034,1225512,Leonard Amadeus Helperman (voice),3
24034,15453,Mrs. Mary Lou Moira Angela Darling Helperman (voice),4
24034,28010,Mr. Jolly (voice),5
24034,26042,Pretty Boy (voice),6
24034,5129,Dennis (voice),7
24034,52119,Adele (voice),8
24034,12900,Principal Crosby Strickler (voice),9
24034,21105,Barry Anger,10
13201,10822,Leon,1
13201,826,Annie,2
13201,51214,Bobby,3
13201,4886,Marco,4
13201,7268,Freddie,5
13201,70767,Betsy,6
13201,47774,Father Aldo,7
13201,51391,Scooch,8
13201,9296,Jimmy Pockets,9
13201,1226292,Esther,10
73247,164653,Val,1
73247,40389,Aqua,2
73247,1811,Charlie,3
73247,12521,Max,4
73247,83313,Susan,5
73247,13524,Calvin,6
73247,27515,Factory Boss,7
73247,102441,Factory Watchman,8
73247,7210,Helicopter Pilot,9
73247,100552,Party House Owner,10
34043,77073,Kevin Gibbons,1
34043,54651,Rod,2
34043,59192,Abbey,3
34043,111713,Randy Francis,4
34043,111714,Himself,5
34043,59154,Jackie,6
34043,111402,Mick Silver,7
34043,13024,Julie,8
34043,99093,Brady,9
34043,21290,Higgins,10
256924,1158,Danny Collins,1
256924,516,Mary Sinclair,2
256924,9278,Samantha Leigh Donnelly,3
256924,21127,Tom Donnelly,4
256924,290,Frank Grubman,5
256924,15760,Nicky,6
256924,549981,Sophie,7
256924,17039,Magazine Interviewer,8
256924,129104,Jamie,9
82532,41088,Jeff,1
82532,27105,Pat,2
82532,4038,Sharon,3
82532,20750,Linda,4
82532,13312,Carol,5
82532,141762,Paul,6
82532,101847,Elderly Man,7
82532,29933,Woman calling the police,8
82532,129868,Rob the Waiter,9
82532,861986,Newscaster,10
41110,3063,Emma Recchi,1
41110,125488,Edoardo Recchi Junior,2
41110,125489,Antonio Biscaglia,3
41110,128748,Elisabetta Recchi,4
41110,4961,Edoardo Recchi Senior,5
41110,31071,Allegra Rori Recchi,6
41110,1035736,Tancredi Recchi,7
41110,59638,Eva Ugolini,8
41110,1035738,Gianluca Recchi,9
41110,134220,Ida Marangon,10
27342,16475,Richard Malone,1
27342,19153,Charles Delaney,2
27342,12521,Hawkins,3
27342,47882,Jo Barlow,4
27342,6914,Paul Barlow,5
27342,27964,Jamie,6
27342,83362,Dan Bollard,7
27342,3801,Calvin Bollard,8
13689,41464,Dan Millman,1
13689,1733,Socrates,2
13689,20189,Joy,3
13689,76001,Coach Garrick,4
13689,225,Tommy,5
13689,83141,Trevor,6
13689,51536,Susye,7
13689,1214865,Kyle,8
67911,32907,Bucky Larson,1
67911,6886,Kathy McGee,2
67911,10822,Dick Shadow,3
67911,25129,Miles Deep,4
67911,66073,J. Day,5
67911,58478,Gary,6
67911,32897,Antonio,7
67911,65921,Claudio,8
67911,85209,Blueberry,9
67911,60959,Casting Director,10
329440,58502,Sara / Jess Price,1
329440,210271,Aiden,2
329440,584143,Michi,3
329440,111801,Rob,4
329440,1522254,Hoshiko,5
329440,1522256,Mayumi,6
329440,1142145,Sakura,7
329440,183048,Valerie,8
329440,1522260,Yurei (uncredited),9
329440,1522261,Ubasute Old Woman #2,10
47890,57399,Erica Baron,1
47890,8924,Akmed Khazzan,2
47890,15395,Yvon Mageot,3
47890,11857,Abdu-Hamdi,4
47890,661,Khalifa,5
47890,9912,Mohammed,6
47890,655,Stephanos Markoulis,7
47890,2980,Gamal,8
47890,11852,Selim,9
47890,663,Don,10
252512,7399,Josh Schrebnick,1
252512,3489,Cornelia Schrebnick,2
252512,1023139,Jamie Massey,3
252512,71070,Darby Massey,4
252512,28164,Leslie Breitbart,5
252512,55493,Kent Arlington,6
252512,205797,Marina,7
252512,124824,Fletcher,8
252512,228141,Tipper,9
252512,1013215,Ira Mandelstam,10
9613,5469,Spider,1
9613,8436,Yvonne / Mrs. Cleg,2
9613,5168,Bill Cleg,3
9613,29791,Mrs. Wilkinson,4
9613,12642,Terrence,5
9613,166529,John,6
9613,1527825,Spider Boy,7
9613,76417,Freddy,8
9613,24241,Gladys,9
9613,17638,Bob,10
29339,56365,Nicholas Nickleby,1
29339,78729,Vincent Crummles,2
29339,388,Mr. Wackford Squeers,3
29339,290,Ralph Nickleby,4
29339,478,Smike,5
29339,1813,Madeline Bray,6
29339,10697,Mr. Folair,7
29339,9191,Charles Cheeryble,8
29339,6979,Kate Nickleby,9
29339,176191,Mr. Nickleby,10
32740,78749,Krishna Mehra / Krrish / Rohit Mehra,1
32740,6497,Dr. Siddhant Arya,2
32740,77234,Priya,3
32740,109621,Sonia Mehra,4
32740,55066,Vikram Sinha,5
32740,110144,Komal Singh,6
32740,87304,Boss of Priya and Honey,7
32740,86023,Bahadur,8
32740,1235484,Honey,9
32740,1403596,Kristian Li,10
14195,29369,Honey Whitlock,1
14195,10822,Cecil,2
14195,3128,Cherish,3
14195,5090,Lyle,4
14195,37947,Lewis,5
14195,1579,Raven,6
14195,22133,Rodney,7
14195,9292,Mrs. Sylvia Mallory,8
14195,70233,Libby,9
14195,335,Petie,10
73567,10297,Killer Joe Cooper,1
73567,46593,Chris Smith,2
73567,19159,Ansel,3
73567,11150,Sharla,4
73567,36594,Dottie Smith,5
73567,6908,Digger Soames,6
73567,557804,Pizza Patron,7
73567,60877,Saleslady,8
73567,574380,G-Man,9
73567,550473,Biker Thug,10
41479,12640,Steve Jones,1
41479,3416,Kate Jones,2
41479,55085,Jenn Jones,3
41479,77865,Mick Jones,4
41479,27964,KC,5
41479,112562,Sylivia,6
41479,21163,Larry Symonds,7
41479,21104,Summer Symonds,8
41479,223027,Melanie Bayner,9
41479,928307,Mary Beth,10
10071,21200,John Solomon,1
10071,62831,Dean Solomon,2
10071,41091,Janine,3
10071,8687,James,4
10071,18589,Ed Solomon,5
10071,46920,Dr. Spencer,6
10071,50463,Tara,7
10071,19278,Recumbent Biker,8
10071,51856,Michelle,9
10071,62832,Young John Solomon,10
1989,20472,Elizabeth,1
1989,9642,Jeremy,2
1989,524,Leslie,3
1989,11064,Arnie,4
1989,3293,Sue Lynne,5
1989,53865,Katya,6
1989,13936,Travis,7
1989,105089,Cowboy,8
1989,1574780,Boyfriend,9
1989,1411803,Girlfriend,10
13191,3036,Brand Hauser,1
13191,5958,Yonica Babyyeah,2
13191,3141,Natalie Hegalhuzen,3
13191,3234,Marsha Dillon,4
13191,707,Mr. Vice President,5
13191,66027,Ooq-Mi-Fay Taqnufmini,6
13191,2141,Ooq-Yu-Fay Taqnufmini / Zubleh,7
13191,559766,Himself,8
13191,93046,GuideStar Voice (voice),9
13191,2282,Walken / The Viceroy,10
11770,57607,Sing,1
11770,70437,Fung,2
11770,544796,Hung,3
11770,77304,Mui,4
11770,956575,Iron Head,5
11770,1136808,Iron Shirt,6
11770,1265974,Hooking Leg,7
11770,1173223,Empty Hands,8
11770,545277,Weight Vest,9
11770,57831,Dragon Twin,10
12703,22461,Bud Clay,1
12703,2838,Daisy,2
12703,73952,Lilly,3
12703,73953,Rose,4
12703,73954,Violet,5
12703,73955,Mrs. Lemon,6
64559,12270,Victor,1
64559,17882,Betty,2
64559,33161,Maurice,3
64559,35527,Monsieur K,4
222649,258,Maziar Bahari,1
222649,21041,Moloojoon,2
222649,185805,Jason Jones,3
222649,117640,Baba Akbar,4
222649,1208137,Haj Agha,5
222649,990119,Jimmy the avid editor,6
222649,3398,Javadi (Rosewater),7
222649,89821,Davood,8
222649,229932,Maryam,9
222649,120932,Paola,10
115872,15533,Horty,1
115872,37946,Marie,2
115872,40938,Zoe,3
115872,55922,Simeon,4
101173,17276,Tullus Aufidius,1
101173,5469,Caius Martius Coriolanus,2
101173,77498,First Citizen (Tamora),3
101173,766,Second Citizen (Cassius),4
101173,83002,Virgilia,5
101173,13333,Volumnia,6
101173,34715,Tribune Sicinius,7
101173,1248,Menenius,8
101173,51878,General Cominius,9
101173,31648,Titus Lartius,10
10034,6613,Shannon,1
10034,1980,Frances,2
10034,2449,Mason,3
10034,41042,Danny,4
10034,5658,Kerrigan,5
10034,17123,Ray,6
10034,20999,Tremaine,7
10034,62258,Tony,8
10034,62259,Barry,9
10034,62260,Receptionist,10
5072,41042,Steve,1
5072,25872,Maggie,2
5072,10881,Harris,3
5072,41043,Richard,4
5072,41044,Billy,5
5072,22810,Gordon,6
5072,36663,Jill,7
5072,101949,George,8
5072,998210,Olga,9
5072,1093154,Nadia,10
18191,3905,Edmond,1
18191,3266,Man in Bar,2
18191,9205,B-Girl,3
18191,8211,Whore,4
18191,71913,Prisoner,5
18191,12041,Glenna,6
18191,97068,Club Manager,7
18191,39126,Peep Show Girl,8
18191,5578,Matron,9
18191,27993,Desk Clerk,10
31007,37917,Mallory,1
31007,4691,Doug Riley,2
31007,6832,Lois Riley,3
31007,141762,Jerry,4
31007,12851,Harriet,5
31007,141763,Tara,6
31007,91670,Vivian,7
31007,101847,Hamilton,8
31007,141764,Brenda,9
31007,141765,Sharon,10
11546,57351,Eric Lassard,1
11546,27237,Thaddeus Harris,2
11546,22252,Debbie Callahan,3
11546,14672,Larvelle Jones,4
11546,57353,Eugene Tackleberry,5
11546,2372,Konstantine Konali,6
11546,77293,Cadet Kyle Connors,7
11546,113,Commandant Rakov,8
11546,4174,Katrina,9
11546,1175597,Little Russian Boy with Bike,10
41894,211484,Boo Tyson,1
41894,12132,Defense attorney Billy Watkins,2
41894,112742,Julie Tyson,3
41894,334,Herman Cozart,4
41894,166897,Roger Oakley,5
41894,77277,Ben Chavis,6
41894,76546,Vernon Tyson,7
41894,51359,Roseanna Allen,8
41894,117885,Tim Tyson,9
184374,1149132,Juan Osorno,1
184374,562279,Citali,2
184374,7353,Dona Soledad,3
184374,58982,General Ignacio Zaragoza,4
184374,24923,General Prim,5
184374,89445,Benito Juarez,6
184374,7371,General Antonio Álvarez,7
184374,989722,General Mejía,8
184374,1043824,General Porfirio Diaz,9
184374,1583550,Dubois du Saligny,10
268171,4090,Elsa Hayes,1
268171,290,Fred Bancroft,2
268171,38026,Jack,3
268171,4726,Lydia Bancroft,4
268171,2154,Raymond Hayes,5
268171,9274,Max Hayes,6
268171,929906,Michael,7
268171,18364,John,8
268171,17859,Armande,9
268171,33655,Laverne,10
24663,12111,Carlton Garrett,1
24663,1229,Kyle,2
24663,51072,Lucy,3
24663,5048,Amon,4
24663,2453,Katherine,5
24663,1249508,Himself,6
24663,93793,Peabody Desk Clerk,7
24663,1617453,Memphis Ticket Taker,8
39037,6279,Beth Vest,1
39037,83225,Baker,2
39037,34612,Lisa,3
39037,37041,Cash,4
39037,53368,Tommy Fielding,5
39037,23821,Daniel Seaver,6
39037,57346,Cynthia,7
39037,54247,Steve-O,8
39037,17187,Sylvia,9
39037,208160,Brooke,10
22805,139,Eliza Welsh,1
22805,6613,Sheila,2
22805,11085,Avery Welch,3
22805,114764,Lucas Welch,4
22805,114765,Lucas Welch,5
22805,80002,Clara Welch,6
22805,17488,Edith,7
22805,121953,French Neighbor,8
22805,58356,Good Sharing Mom,9
22805,1215072,Lily,10
39055,67602,Cale Bryant,1
39055,145184,Alex Lopez,2
39055,74929,Bailey Bryant,3
245846,2227,Catherine Parker,1
245846,12763,Matthew Parker,2
245846,1331,Detective David Rae,3
245846,79699,Coreen,4
245846,1415756,Sally McPherson,5
245846,1415757,Lily Parker,6
245846,1486922,Burtie,7
245846,962109,Steve Robertson,8
245846,212739,Neil McPherson,9
245846,1504947,Tom,10
15017,52052,Katie,1
15017,36422,Ben,2
15017,38581,Haley,3
15017,14698,Debra,4
15017,43120,Freddy,5
15017,1211,Richard Connelly,6
15017,8261,Pap Paw,7
15017,14911,Bolo Executive,8
12245,109,Martin,1
12245,5049,Arthur Seldom,2
12245,101,Lorna,3
12245,13364,Beth,4
12245,20070,Inspector Petersen,5
12245,39659,Yuri Podorov,6
12245,2413,Frank,7
12245,8227,Mrs. Eagleton,8
12245,165424,Scott,9
12245,31493,Kalman,10
49787,37292,Suzie,1
49787,142798,Kate,2
49787,78572,Matt,3
49787,75129,Luke,4
49787,109439,Warren,5
16358,5587,Daniel Collins,1
16358,17772,Ryan Carmichael,2
16358,11664,Kate Collins,3
16358,21104,Samantha,4
16358,10696,Judy Arnolds,5
16358,11164,Lucy Collins,6
16358,15757,Skip Collins,7
16358,9626,Edmund Collins,8
16358,26513,Alice Collins,9
16358,6721,Charlotte Collins,10
7006,51797,Abe Dale,1
7006,51798,Sherry Clarke,2
7006,51799,Henry Caine,3
7006,33348,Marty Bloom,4
7006,51800,Julia Caine,5
7006,51801,Dr. Karros,6
7006,51802,Danny Dale,7
7006,51803,Kurt,8
7006,33352,Scooter Guy,9
66767,545343,Yuson,1
66767,545344,Maya,2
66767,545345,Cherry,3
66767,550825,Justin,4
66767,1192736,Easy,5
66767,1192737,Olivia,6
66767,1192738,Carlos,7
17622,2282,Fergus,1
17622,38941,Martin,2
17622,7431,Sean,3
17622,16850,Grace,4
17622,84864,Mikey,5
17622,84865,Ray,6
17622,73288,Robbie,7
17622,37983,Lara,8
17622,1088195,Kieran,9
17622,1122013,Mary,10
18516,4785,Adam Stein,1
18516,5293,Commandat Klein,2
18516,937,Dr. Nathan Gross,3
18516,8786,Gina Grey,4
18516,52684,Rachel Shwester,5
18516,1084,Abe Wolfowitz,6
18516,95541,Gretchen Stein,7
18516,98305,Arthur,8
18516,8797,Ruth Edelson,9
217708,55584,Kolbeinn,1
217708,1183138,Solveig,2
217708,132204,Vernhardur,3
217708,79819,Hildur,4
217708,42671,Egil,5
217708,1183141,Grimur,6
217708,1290764,Jóhanna,7
217708,1290765,Juan Camillo,8
217708,1539037,Jon,9
217708,142874,Ása,10
42057,85672,Mrs. Sethi,1
42057,200658,Roopi Sethi,2
42057,165425,D S Raj Murthy,3
42057,39658,Linda / Gitali,4
42057,13633,D I Smythe,5
42057,82107,Jazz Sethi,6
42057,1031118,Old Woman at Market,7
42057,20240,Mrs. Goldman,8
42057,49813,Chief Superintendent,9
42057,16756,Dev,10
17577,9777,Mack,1
17577,5538,Blakely,2
17577,2372,Wesley,3
17577,343,Doc,4
17577,83458,Yoshi,5
17577,43232,Dr. Elissa Cardell,6
17577,2682,Hammer,7
17577,12714,Nickels,8
17577,9290,Fulton,9
17577,52474,Hicks,10
14608,55751,Naseem Khan,1
14608,16756,,2
14608,9206,Margaret Stilwell,3
14608,65642,Walter Hankins,4
14608,76793,Avtar Singh,5
14608,195399,Shanti Singh,6
14608,205885,Zakir Khan,7
14608,59926,Andrew Stilwell,8
34417,8395,Chester Milford,1
34417,87765,Pam,2
34417,22125,Kyle,3
15067,20738,"Yoon Tae-goo, the Weird",1
15067,25002,"Park Chang-yi, the Bad",2
15067,17120,"Park Do-won, the Good",3
15067,141541,Byung-choon,4
15067,88298,Kim Pan-joo,5
15067,126743,Song-yi,6
15067,141543,Two Blades,7
15067,1024395,Bear,8
15067,141545,Doo-chao,9
15067,141546,Karemaru,10
78383,59882,Abby Russell,1
78383,74618,Danni,2
78383,3391,Head Nurse Betty Watson,3
78383,21624,Dr. Morris,4
78383,80758,Detective John Rogan,5
78383,67602,Steve,6
78383,63231,Regina,7
78383,59256,Jared,8
78383,207491,Rachel Adams,9
78383,67979,Richie,10
9700,1271,Fico Fellove,1
9700,1272,Don Donoso Fellove,2
9700,21316,Luis Fellove,3
9700,12798,Ricardo Fellove,4
9700,58635,Mercedes Fellove,5
9700,4483,Meyer Lansky,6
9700,1532,The Writer,7
9700,58636,Leonela,8
9700,1159,Captain Castel,9
9700,1607,President Fulgencio Batista,10
250066,17244,James,1
250066,3490,Frankie,2
250066,22123,Emily,3
250066,214839,Sugar,4
250066,565498,Loan Officer,5
250066,1165616,Katie,6
250066,62645,Ray,7
250066,37149,Spoonie,8
250066,141762,Captain Sullivan,9
250066,990136,Paramedic,10
208869,25438,Sam,1
208869,93491,Fordy,2
208869,71586,Yatesey,3
208869,1192218,Rafa,4
208869,1078568,Frankie,5
208869,3491,Marcel,6
208869,95047,Steve Dawson,7
208869,118544,Beth,8
106845,25877,Sarge,1
106845,78110,Parker,2
106845,59296,Matthews,3
106845,27422,Winston,4
106845,66525,Hernandez,5
106845,1590341,Nyguyen,6
106845,232596,Tom Falkirk,7
106845,1211865,Langford,8
106845,96895,Captain Mcadam,9
106845,125719,Redneck,10
219,955,Raimunda,1
219,2744,Abuela Irene,2
219,2759,Sole,3
219,3480,Agustina,4
219,3481,Paula,5
219,3482,Tía Paula,6
219,3483,Paco,7
219,4363,Emilio,8
219,4364,Regina,9
219,4365,Inés,10
11827,70615,Hanover Fiste / Dr. Anrak (voice),1
11827,61185,Katherine (voice),2
11827,59196,Lawyer / General (voice),3
11827,1524,Zeke (voice),4
11827,7180,Desk Sergeant / Dan / Den / Robot (voice),5
