company_id,company_name
1393,Tokyo Broadcasting System (TBS)
6516,Tokyo FM Broadcasting Co.
9155,Tokyo Movie Shinsha (TMS)
2184,Tollin/Robbins Productions
10677,Toma 78
24356,Tomboy Films
17145,Tonik Productions
19510,Tonna Oy
22539,Tooley Productions
20790,ToonBox Entertainment
2528,Top Cow Productions
73624,Top Hat Releasing
7504,Top Rope
41978,Top Shelf Productions
21470,Topkick Productions
62102,Torn Pictures
7680,Tornasol Films
10168,Toronto Film Studios
991,Totally Independent
9195,Touchstone Pictures
5161,Touchy Feely Films
34233,Toy Gun Films
2294,Traction Media
12362,Tracy Films
22153,Trademark Films
7275,Trailblazer Films
15822,Trancas International Films
4351,Trans Pacific Films
2662,Trans-Film
14384,Translux
12158,Transmission Pictures
61195,Transom Films
518,Transworld Pictures
1646,Trap-Two-Zero Productions
11953,Traveling Film Productions
39043,Traveling Picture Show Company (TPSC)
46241,Traverse Media
11792,Tre Vänner Produktion AB
34782,Treasure Company
84,Tree Line Films
14580,Treehouse Pictures
69581,Tremendum Pictures
58637,Tremolo Productions
1994,Tri Pictures
67778,Tri Vision Pictures
50914,Tri-State Pictures
559,TriStar Pictures
8609,TriStar Television
1307,Triangle Film Corporation
80386,Triangle Films
20670,Tribeca Film
11391,Tribeca Productions
68081,Tricastle
11801,Trigger Street Productions
33805,Triggerfish Animation
2231,Trilogy Entertainment Group
4063,Trimark Pictures
78218,Trinity Race
22299,Triple Ajaxxx
60954,Triple D Productions
53666,Triple Threat Talent
22902,Tripod Entertainment
14722,Triptych Pictures
4078,Triumph
23098,Triumph Films
60490,Triumphant Entertainment
3945,Triumphant Pictures
15462,Troika Pictures
3052,Troma Entertainment
10807,Troublemaker Studios
2227,True Grit Productions
3624,True Story Production
23276,Trumbull/Gruskoff Productions
53667,Trust Film Svenska
3935,Trust the Man LLC
19631,Truth Entertainment
379,Truth and Soul Pictures Inc
59346,Turbo Productions
662,Turman-Foster Company
90511,Turner Feature Animation
1765,Turner Pictures
6189,Turner Pictures (I)
11749,Twentieth Century Fox Animation
306,Twentieth Century Fox Film Corporation
24245,Twentieth Century Fox Television
32545,Twenty Twenty Vision Filmproduktion GmbH
465,Twickenham Film Studios
57750,Twilight Productions
11344,Twin Bros. Productions
12881,Twin Engine Films
20899,Twins Financing
2061,Twisted Pictures
89626,Twitching Image Studio
19238,Two Brothers Productions
59462,Two Camels Films
52739,Two Flints
81140,Two Girls Productions
11046,Two Streets Entertainment
17049,Two Ton Films
3096,"Tyler Perry Company, The"
2308,Type A Films
806,Téléfilm Canada
8453,Télévision Suisse-Romande (TSR)
20448,U-Drive Productions
55991,U.K. Tax Credit
23932,UGC PH
135,UIP
565,UK Film & TV Production Company
2452,UK Film Council
987,USA Films
2320,UTV Motion Pictures
7739,UW3 Film Productions
7740,UW4 Productions
46108,Ubu Productions
93102,Uchovsky Fox
12548,Ufland
828,Ultra Films
8003,Ultravi Productions
19037,Umedia
13242,Unanimous Pictures
68373,Underdogg Entertainment
49326,Underground
45332,Underwater Productions
476,Underworld Entertainment
7736,Underworld Produktions GmbH
86116,Undisputed Cinema
58248,Unfaithful Filmproduktion GmbH & Co. KG
20377,Unfinished Films
38592,UniCredit Group
46957,Unification Church
13238,Unified Pictures
809,Union Générale Cinématographique
7248,Union Générale Cinématographique (UGC)
30994,Union Générale Cinématographique (UGC)
60746,Unique Features
77883,Unit Four
60,United Artists
8213,United Artists Corporation
26140,United Broadcasting Inc.
20290,United China Vision
8921,United Plankton Pictures
6292,Universal
5556,Universal Animation Studios
4285,Universal Cartoon Studios
69627,Universal City Studios
33,Universal Pictures
42,Universal Pictures Corporation
5726,Universal Pictures International (UPI)
47046,Universal Pictures do Brasil
13,Universal Studios
20543,Universe Entertainment
12372,Universum Film (UFA)
69292,Unstuck
52725,Untitled 03
47802,Untitled 13
46225,Untitled Entertainment
6724,Upload Films
3856,Upstairs Canada Productions
87838,Ursa Major Films LLC
38085,VBT Productions
21785,VCL Communications
10692,VH1 Television
10760,VIP 1 Medienfonds
36326,VIP 2 Medienfonds
3801,VIP 2 Medienfonds
827,VIP 3 Medienfonds
23238,VIP 4 Medienfonds
2116,VIP Medienfonds 4
23688,VMI Worldwide
4622,VN Productions
40367,Valencia Motion Pictures
61197,Valenti Entertainment
31833,Valentina Films
11533,Valhalla Motion Pictures
774,Valkyrie Films
3084,Vallelonga Productions
31302,Van Hoy/Knudsen Productions
81139,Vanguard Animation
614,Vanguard Films
795,Vans Off the Wall
15071,Variance Films
6024,Varsity Pictures
42119,Vast Entertainment
23420,Vaughn Productions
34381,Vedette Finance
8138,Vega Film
12170,Velocity Productions
3887,Velvet Steamroller Entertainment
50481,Vendian Entertainment
7460,Vendome Pictures
23291,Vendôme Production
20476,Vengeance Productions Pty. Ltd.
73316,Vengeance is Mine Productions
689,Ventanarosa Productions
20313,Venture Forth
64898,Veracity Productions
37765,Verdi Productions
22632,Verisimilitude
11564,Versus Entertainment
8531,Versátil Cinema
829,Vertigo Entertainment
10393,Vertigo Films
2756,Vertigo Productions
35249,Verve Pictures
79436,Very Special Projects
22211,Viacom Canada
35591,Vicarious Entertainment
34529,Vice Versa Film
1033,Victoires International
25020,Victoires Productions
21480,Victor Company of Japan (JVC)
346,VideoFilmes
394,Videofilms
5031,Videovision Entertainment
16934,View Askew Productions
26136,Vif Babelsberger Filmproduktion GmbH & Co. Zweite KG
86566,Village Roadshow Films North America
79,Village Roadshow Pictures
23689,Village-A.M. Partnership
23756,Vincent Gallo Productions
17929,Vincent Newman Entertainment
8818,Vincent Pictures
17056,Vindicated Pictures
485,Vinyl Films
1419,Virgin
8852,Virgin Produced
449,Virtual Studios
3603,Vision International
11602,Vision View Entertainment
6818,Visiona Romantica
29018,Visionview Production
94714,"Vista Organisation, The"
10169,Visual Bible International
8607,Visual Eyes Productions
74459,Visualizer Film Company
2921,Visualizer Film Productions
84424,Vita-Ray Dutch Productions (III)
8211,Vivendi
7489,Vivi Film
82784,Vixen Films
6687,Viz Media
24013,Vnesheconombank
2988,Voice Pictures
52184,Volcano Films
10255,Voltage Pictures
6633,Voltage pictures
94411,Vonnie Von Helmolt Film
1197,Vortex
8691,Vortex Words Pictures
23653,Vortex/Henkel/Hooper
34455,Votiv Films
3279,Vox3 Films
8659,Vrijzinnig Protestantse Radio Omroep (VPRO)
12355,Vulcan Productions Inc.
357,Vía Digital
34774,W9
456,WCG Entertainment Productions
46,WDR
12330,WFI Productions Ltd.
12259,WIP
54997,WR Universal Group
10462,WT2 Productions
50102,WTC Productions
24939,WV Films II
12202,WV Films III
27352,WV Films IV
67988,WV Films LLC
10339,WWE Studios
3816,Wadleigh-Maurice
3008,Wah Film Productions Ltd.
10221,Walden Media
60537,Walden Productions
11841,Wales Creative IP Fund
50511,Wall to Wall
8780,Walrus & Associates
5888,Walt Disney
3476,Walt Disney Animation Australia
12402,Walt Disney Animation Canada
6125,Walt Disney Animation Studios
20193,Walt Disney Company
10217,Walt Disney Feature Animation
2,Walt Disney Pictures
3166,Walt Disney Productions
3036,Walt Disney Studios Motion Pictures
3475,Walt Disney Television Animation
5646,Walt deFaria
3462,Walter Shenson Films
11452,Walwa Films S.A.
10046,Wanda Visión S.A.
76069,Wardour Street Pictures
1308,Wark Producing Corp.
25120,Warner Animation Group
6194,Warner Bros.
2785,Warner Bros. Animation
12001,Warner Bros. Entertainment France
3592,Warner Bros. Family Entertainment
20734,Warner Bros. Feature Animation
5173,Warner Bros. Home Video
174,Warner Bros. Pictures
11652,Warner Bros. Pictures de España
4051,Warner Brothers/Seven Arts
7999,Warner China Film HG Corporation
11509,Warner Independent Pictures (WIP)
4811,Warner Premiere
12179,Warp (Submarine)
12180,Warp Films
17817,Warp X
1807,Warwick Film Productions
14862,Washington Square Films
93177,Watchmen Productions
4364,Watermark
735,Waverly Films
1608,Wayans Bros. Entertainment
5703,Wayfare Entertainment
36187,WeWork Studios
433,Weed Road Pictures
224,Wega Film
67069,Weimaraner Republic Pictures
7289,"Weinstein Company, The"
6313,Weintraub Entertainment Group
25795,Wellington Films
44067,Wells & Jeta Entertainment
72153,Wells Productions
412,Wendy Finerman Productions
53303,Werc Werk Works
65507,Wes Craven Films
10312,Wescom Productions
8890,Wessler Entertainment
7025,Westdeutscher Rundfunk (WDR)
37812,Westerly Films
3639,Whamaphram Productions
53669,What Else? B.V
19577,What to Expect Productions
53005,Wheelhouse Entertainment
51164,Whitaker Entertainment
13469,White Hat
88762,White Noise Factory
55258,White Noise UK Ltd.
26127,Whitest Pouring Films
3095,Whitewater Films
17457,Whizbang Films
729,Why Not Productions
28787,WideAwake
336,Wiedemann & Berg Filmproduktion
23202,Wigram Productions
1470,Wild Bear Films
856,Wild Bunch
15308,Wild Bunch Distribution
6354,Wild Hogs Productions
38010,Wild Ocean Films
5289,Wild Things Productions
2796,Wild West Picture Show Productions
1508,Wildgaze Films
76100,Wildkite
316,Wildwood Enterprises
49968,Will Packer Productions
1515,Will Vinton Studios
10324,William Castle Productions
1188,William Dozier Productions
6760,Williams Street
68063,Winchester Films
36978,Winchester Multimedia PLC
32803,Wind Dancer Films
8116,Wind Dancer Productions
18922,Windy Hill Pictures
89308,Wing Commander Productions
11,WingNut Films
20669,Winking Productions
8880,Winkler Films
11845,Wintergreen Productions
8891,Witness Protection Films
1089,Witt/Thomas Productions
2428,Wolper Organization
93580,Wonder works studios entertainment group
25034,Wonderful Works
2299,Wonderland Films
4022,Wonderland Sound and Vision
3980,Wonderworld Studios
67985,Woodcote
1980,Woodfall Film Productions
979,Woods Entertainment
10163,Working Title Films
7692,World 2000 Entertainment
81135,World Film Magic
7588,World Wrestling Entertainment (WWE)
9015,Worldview Entertainment
21097,Worldwide Media
53042,Woss Group Film Productions
26403,Wrecking Crew
1972,X-Filme Creative Pool
12142,XYZ Films
75038,XYZ Funding N.V.
3318,Xingu Films
45503,Xofa Productions
10887,Y Productions
77507,YCTM
51938,YRF Entertainment
474,Yanco
53063,Yannix Technology Corporation
2448,Yari Film Group
1569,Yash Raj Films
2404,Yeah
44995,Yellow Bastard Production
33817,Yellow Bird
5746,Yellow Bird Films
6869,Yer Dead Productions
5975,Yleisradio (YLE)
1484,Yorktown Productions
65927,Yoruba Saxon Productions
11629,Yoshimoto Kogyo Company
20394,Young Hannibal Productions
63391,Young Medium
6366,Younggu-Art Movies
81962,Youth House Productions
53326,Ypsilon Films
12005,Yucaipa Films
19749,Yuk Films
10880,Yuma
70994,Zadan / Meron Productions
47586,Zaftig Films
2066,Zanagar Films
20004,"Zanuck Company, The"
6716,Zanuck Independent
1865,Zanuck/Brown Productions
72063,Zapruder Films
2427,Zazen Produções
6817,Zehnte Babelsberg
89425,Zeke Productions
62451,Zelko Films
3644,Zenith Entertainment
76,Zentropa Entertainments
16923,Zephyr Films
9206,Zero Fiction Film
5357,Zero Gravity Management
11230,Zeta Film
85047,Zhejiang Huace Film & TV
3169,Zide-Perry Productions
8935,Zinc Entertainment Inc.
7653,Zininsa Film Production
12955,Zip Films
60658,Zippcast Films
26663,Zoetrope Studios
46221,Zookeeper Productions
20291,Zoom Hunt International Productions Company Ltd.
12194,Zucker/Netter Productions
67781,Zupnik Cinema Group II
44997,Zwart Arbeid
6536,area japan
93542,bob industries
4880,chateau productions
12518,d-rights
4731,double A Films
2868,every tribe entertainment
26927,i5 Films
4096,icon
14911,kNow Productions
87987,lucky crow films
10159,nWave Pictures
13210,ntc
7218,platinum studios
87986,rusty bear entertainment
36109,thefyzz
12247,thinkfilm
8676,uFilm
52046,verture Films
47502,warner bross Turkey
33025,winchester films
47462,África Filmes
3391,Österreichischer Rundfunk (ORF)
